,Topic,tweet
304,  درخواست کم کردن حجم مطالب کتب درسی و اخلاق‌مداری و کاربردی، جذاب  و قابل فهم بودن آنها,0
305,  درخواست عزل مدیر عامل صندوق بازنشستگی کشوری,0
306,  درخواست اجرای قانون برنامه بودجه در خصوص امتیاز واردات خودروی جانبازان,0
307,  درخواست رفع فیلترینگ شبکه‌های اجتماعی واتساپ، تلگرام و اینستا گرام,0
308,  درخواست عزل رئیس سازمان بورس و واکاوی معاملات صندوق تثبیت,0
309,  درخواست اخذ غرامت و خسارت ۸ سال جنگ عراق علیه ایران,0
310,  اعتراض به تخلف سازمان غذاودارو درخصوص ابلاغ ضابطه توزیع وعرضه داروهای آگونیست مخدر در داروخانه‌های منتخب خصوصی,0
311,  درخواست جذب نیروهای تربیتی شهید بهنام، شهید عزیزالهی و شهید فهمیده,0
312,  درخواست حمایت ازصندوق بازنشستگان و بازماندگان صنعت نفت و بازگرداندن اساسنامه ۷۰ ساله نفت و خروج وزرای غیر نفتی از صندوق نفت,0
313,  حمایت از فرهیخته سختکوش دکتر انور جرفی,0
314,  درخواست تنظیم مبالغ ثبت‌نام حج و عمره به صورت ارزی و تبدیل مبالغ دریافتی پیشین,0
315,  درخواست جذب کارنامه سبز آزمون استخدامی آموزش و پرورش,0
316,  درخواست تغییریا اصلاح قانون خودروهای استیجاری,0
317,  درخواست استخدام مربیان پیش‌دبستانی ضمیمه دولتی بعد از سال ۹۲,0
318,  درخواست لغو تأثیر غیر منطقی و غیر اصولی درس زبان انگلیسی در آزمون دستیاری دندانپزشکی,0
319,  درخواست تعلیق امتحانات جبرانی پایه یازدهم و دوازدهم,0
320,  درخواست تشدید کنترل و محدودیت‌ها بر مصرف دخانیات,0
321,  درخواست لغو امتیاز تأهل و فرزند‌آوری در آزمون‌های استخدامی,0
322,  حمایت از تصدی دکتر علی اصغر رستمی به عنوان وزیر پیشنهادی علوم تحقیقات و فناوری,0
323,  درخواست اجرای کسر خدمت فرزندان ایثارگران بر اساس تبصره ۲ بند ت ماده ۳۱ برنامه هفتم توسعه,0
324,  درخواست تأیید طرح ساماندهی کارکنان دولت در مجمع تشخیص مصلحت نظام,0
325,  درخواست ابطال و بازبینی مصوبات شورای عالی انقلاب فرهنگی,0
326,  اعتراض به طراحی لباس ورزشکاران المپیک,0
327,  درخواست تجمیع سازمان‌های حمایتی,0
328,  درخواست ساماندهی مدیریت صندوق بازنشستگی کشوری,0
329,  درخواست رعایت کل قوانین موضوعه در صدور دستورالعمل‌های مالیاتی و استفاده از مدیران اقتصادی در سازمان امور مالیاتی,0
330,  درخواست پیگیری برای بازگشایی مسجد امام علی (ع) در هامبورگ,0
331,  درخواست جبران تمام ضررهای مادی، روحی و روانی وارده به سهامداران بازار سرمایه,0
332,  اعتراض به محدودیت‌های ناعادلانه و حمایت از محتوای اصیل شبکه خانگی,0
333,  درخواست رسیدگی به مشکل بیکاری جوانان,0
334,  درخواست افزایش ساعات کلاسی زیست شناسی دهم,0
335,  درخواست دعوت از آقای دکتر سعید جلیلی,0
336,  درخواست تشکیل دولت انقلابی,0
337,  اعتراض به بخش‌نامه ۳۰۶۱/۵۰۰/د وزارت بهداشت، درمان و آموزش پزشکی مبنی بر ممنوعیت آزادسازی تعهدات خدمت فارغ‌التحصیلان,0
338,  درخواست تعویق آزمون سردفتری اسناد سال ۱۴۰۳ به علت تقارن با اربعین حسینی,0
339,  درخواست استخدامی آموزش دهندگان نهضت سوادآموزی بعد از سال۹۲ بدون سهمیه ایثارگری,0
340,  درخواست ابطال انتصاب‌های دقیقه نود دولت سیزدهم,0
341,  درخواست تعیین تکلیف نیروهای قرآنی قبل سال ۹۲,0
342,  درخواست استخدام آموزش دهندگان جامانده تک دوره نهضت سواد آموزی قبل از ۹۲,0
343,  درخواست دعوت از دکتر جلیلی برای وزارت اقتصاد,0
344,  درخواست رسیدگی به مطالبات اصلی و مشترک بازنشستگان و مستمری بگیران,0
345,  درخواست عدم کسر نمره پس از اعتراض به امتحانات نهایی,0
346,  درخواست از ریاست جمهوری و مجلس برای حضور نمایندگان کارکنان پیمانکاری و رسمی وزارت نفت،در شورای راهبردی دولت و کمیسیون انرژی مجلس جهت ارائه نظرات و مشکلات برای انتخاب وزیر نفت,0
347,  درخواست انتصاب  جناب آقای دکتر رضا اصلاحی  برای ریاست بنیاد شهید و امور ایثارگران,0
348,  درخواست  ترویج سبک زندگی سالم,0
349,  درخواست لغو قانون خصوصی سازی معادن مصوب مجلس چهارم,0
350,  درخواست بیمه تأمین اجتماعی اعضای نظام مهندسی ساختمان,0
351,  درخواست بازنشستگی زودتر از موعد مادران دارای فرزند معلول با ۳۰ روز حقوق,0
352,  درخواست پیگیری عدم پرداخت هزینه‌های درمانی تکمیلی از بیمه دانا و آموزش و پرورش,0
353,  درخواست استخدام رسمی مربیان طرح امین در مدارس,0
354,  درخواست انتصاب آقای مهندس رضا ریاحی به عنوان رئیس بنیاد شهید و امور ایثارگران,0
355,  درخواست  پخش مستند حیدر علیف,0
356,  درخواست ادامه مدیریت حسین شریعتمداری بر موسسه کیهان,0
357,  درخواست تدریس زبان مادری قومیت‌ها در مدارس مناطق محل سکونت آنها,0
358,  درخواست اعمال و پرداخت مبلغ ترمیم حقوق کارکنان و بازنشستگان موضوع جز (۱) ماده واحده قانون اصلاح قانون بودجه سال ۱۴۰۱ کل کشور بر حقوق و مزایای مستمر,0
359,  درخواست برداشتن سقف حقوق کارکنان وزارت نفت,0
360,  درخواست اضافه شدن رشته حسابداری به شغل آموزگاری در دفترچه استخدامی,0
361,  اعتراض به عدم پرداخت خسارت به فرهنگیان توسط بیمه تکمیلی دانا,0
362,  درخواست همسان‌سازی هرچه سریعتر حقوق بازنشستگان تأمین اجتماعی و اصلاح مصوبه آن,0
363,  درخواست همسان سازی حقوق کارکنان دستگاهای اجرای دولتی و غیر دولتی و تعطیلی دوروز در هفته,0
364,  درخواست اجرای کامل قانون و مقررات متناسب‌سازی برنامه هفتم توسعه کشور و بیمه درمانی و پاداش,0
365,  دولت وفاق ملی,0
366,  درخواست پیگیری راه‌آهن همدان، کردستان، کرمانشاه و ایلام به عراق,0
367,  درخواست پیوستن ایران به سازمان تجارت جهانی,0
368,  درخواست شفاف سازی فیش و حکم بازنشستگان برابر جدول شاغلین,0
369,  درخواست اصلاح وضعیت معیشتی و حرفه‌ای جامعه مهندسان کشور و حذف مجریان ذی‌صلاح,0
370,  درخواست حمایت از خادمین واقعی ستاد دکتر پزشکیان,0
371,  درخواست اخراج اتباع افغان غیر مجاز از کشور,0
372,  درخواست تعطیلی پنج‌شنبه‌ها,0
373,  درخواست حمایت از جناب آقای احمد شکفته,0
